"id","earnings","occ","ability","age","region","female","education","exp"
2524,4490.75,39,30,48,3,0,3,38
2525,3935.2,29,61,43,4,1,7,30
2526,2715.2,6,30,49,2,1,4,38
2527,2961,21,50,39,4,0,6,32
2528,5502.95,44,88,38,1,1,11,22
2529,3119.75,16,33,40,3,0,4,32
2530,4516.7,32,89,47,2,1,15,29
2531,3105.2,10,78,36,4,1,10,24
2532,4092.95,34,51,47,3,1,6,40
2533,4505,31,77,44,4,0,13,26
2534,4716.25,38,79,40,3,0,13,23
2535,5088.5,44,79,34,2,0,8,25
2536,4667.5,47,65,30,2,0,8,21
2537,3068.7,22,29,34,4,1,4,29
2538,3101.2,23,42,41,2,1,7,28
2539,4252.25,27,99,31,3,0,10,17
2540,4662.2,45,46,30,2,1,6,22
2541,3321.7,26,43,43,2,1,5,35
2542,2455.45,5,54,36,1,1,6,25
2543,3595.7,27,36,44,4,1,4,35
2544,3539,11,85,31,2,0,9,18
2545,4701.75,21,97,46,3,0,14,26
2546,4679.75,50,31,45,3,0,4,34
2547,2388.2,8,43,44,4,1,7,36
2548,4601.45,33,96,48,1,1,10,37
2549,4056.45,50,25,45,1,1,3,39
2550,2307.75,2,27,40,3,0,3,34
2551,3722.2,40,29,41,4,1,5,32
2552,3075.45,34,22,34,3,1,2,29
2553,3598.25,28,25,39,1,0,3,31
2554,4297.7,33,76,48,2,1,13,29
2555,4451.25,39,81,46,3,0,12,33
2556,3846.75,19,67,31,1,0,9,16
2557,4947.7,42,88,30,2,1,9,17
2558,2517.5,19,28,45,4,0,4,39
2559,3821.2,21,79,36,2,1,13,16
2560,4017.2,25,80,39,2,1,14,22
2561,4331.25,33,67,36,1,0,11,21
2562,5103.7,50,47,48,2,1,6,41
2563,3497.95,22,92,31,1,1,14,12
2564,4413.75,41,62,39,3,0,11,26
2565,4654.45,34,99,47,1,1,15,27
2566,5585.45,50,62,39,1,1,10,23
2567,5490.5,50,99,33,4,0,16,13
2568,4970.2,50,35,31,2,1,5,24
2569,4519.2,42,61,41,2,1,7,30
2570,3734.5,27,79,36,4,0,8,25
2571,2301.7,11,23,33,4,1,2,27
2572,2650,6,48,30,2,0,7,16
2573,4636.5,23,98,49,4,0,13,29
2574,4619.2,36,53,43,4,1,8,34
2575,3096.45,15,55,40,3,1,7,29
2576,2386.5,6,61,30,2,0,7,17
2577,2791.95,11,63,41,3,1,10,30
2578,4675.25,34,71,30,3,0,9,15
2579,2649.7,19,26,42,2,1,4,37
2580,3061.95,24,45,39,1,1,7,30
2581,4169.95,22,60,45,1,1,10,34
2582,4594.45,43,79,35,1,1,13,15
2583,3177.75,19,56,40,3,0,8,30
2584,2871.5,24,32,36,2,0,4,29
2585,4007.95,24,88,36,3,1,15,16
2586,5055.5,48,97,34,4,0,13,15
2587,4544.7,27,93,48,2,1,15,31
2588,3002.25,15,27,38,3,0,4,33
2589,3865.2,36,60,31,4,1,10,14
2590,4185.45,23,62,43,1,1,10,31
2591,5065.25,41,78,45,1,0,9,33
2592,4620.75,32,89,43,1,0,11,28
2593,4605.2,37,57,46,2,1,8,34
2594,3174,19,75,32,4,0,10,16
2595,4759.95,40,59,40,1,1,7,26
2596,4494.25,43,38,48,3,0,4,41
2597,3862.25,39,22,47,1,0,2,41
2598,5723.5,51,81,47,4,0,9,37
2599,4865.95,50,44,37,3,1,6,28
2600,3538.75,22,79,33,3,0,8,24
2601,4580.75,46,55,48,1,0,7,38
2602,4214.7,35,36,45,2,1,3,41
2603,4757.75,40,84,38,3,0,10,22
2604,5158,47,65,36,4,0,9,20
2605,2585.45,2,49,39,1,1,7,27
2606,3418,8,79,48,4,0,12,32
2607,2905.95,16,60,35,3,1,8,24
2608,2957,20,43,48,4,0,5,40
2609,5014.5,40,91,42,4,0,12,29
2610,4664.7,34,62,38,2,1,7,27
2611,4130.75,29,72,30,3,0,9,18
2612,3277.2,13,69,46,4,1,11,30
2613,4348.75,25,89,33,1,0,10,18
2614,4487.75,50,52,42,3,0,6,30
2615,2701,3,55,35,2,0,6,24
2616,2838.75,3,56,48,1,0,7,38
2617,3654.7,24,39,37,4,1,6,27
2618,4020.75,9,86,46,3,0,14,26
2619,3911.95,22,82,48,3,1,13,28
2620,3400.2,12,65,42,2,1,10,30
2621,3460,40,26,40,4,0,3,34
2622,5108.45,46,74,42,3,1,12,27
2623,3700,22,63,30,2,0,10,16
2624,5028.45,51,70,45,1,1,7,37
2625,4537.45,29,81,49,1,1,11,35
2626,3286.2,22,27,35,2,1,4,28
2627,4198.95,36,43,35,3,1,6,22
2628,3802.5,13,96,33,2,0,12,15
2629,5626,51,97,38,4,0,14,18
2630,3765.75,18,94,45,3,0,10,30
2631,4097.5,42,25,36,2,0,3,31
2632,2416.7,2,59,44,4,1,10,27
2633,3885,34,58,36,2,0,9,20
2634,1753.95,1,25,33,3,1,3,28
2635,5385.75,44,85,45,3,0,14,30
2636,3973.2,28,28,48,4,1,4,38
2637,3968.95,18,70,46,3,1,9,36
2638,3658.75,18,72,30,3,0,12,16
2639,4124.95,36,51,41,1,1,7,30
2640,4217.75,48,33,42,1,0,5,30
2641,2825.25,9,72,41,3,0,12,23
2642,4342.25,29,65,38,3,0,8,25
2643,4223.45,46,51,43,3,1,7,35
2644,2307.75,15,28,45,1,0,3,36
2645,4585.7,42,36,42,2,1,5,33
2646,3354.95,24,57,32,1,1,8,18
2647,3714.7,40,37,31,4,1,4,25
2648,6347.95,52,96,44,3,1,15,28
2649,3265.95,23,29,48,3,1,3,38
2650,3975,25,58,46,2,0,7,34
2651,4270.45,40,65,43,3,1,6,35
2652,5487.95,48,65,37,1,1,10,22
2653,3867.75,40,45,41,1,0,6,32
2654,3009.2,24,53,32,2,1,5,24
2655,5353.45,46,83,30,1,1,12,15
2656,6033.95,52,87,39,3,1,12,26
2657,3479.95,23,46,41,1,1,4,34
2658,4573.2,38,54,39,2,1,9,28
2659,2917.75,21,23,38,1,0,3,28
2660,4158.7,30,90,32,4,1,9,17
2661,2202.5,4,52,35,2,0,6,23
2662,4709.25,49,61,48,3,0,7,37
2663,4532.95,27,89,30,1,1,9,20
2664,2969.2,9,42,42,2,1,5,34
2665,4640.7,46,46,34,2,1,4,23
2666,3797.95,26,74,40,1,1,9,28
2667,2928.7,2,63,37,2,1,7,25
2668,3435.7,15,41,46,2,1,6,35
2669,1763.2,1,25,42,2,1,3,36
2670,4716.45,35,81,37,1,1,8,23
2671,5290.95,50,87,40,1,1,15,22
2672,2633.25,13,33,47,1,0,4,41
2673,2811.95,9,52,46,3,1,5,34
2674,4425.5,35,97,42,4,0,12,29
2675,4638,35,93,41,4,0,16,24
2676,3610.5,32,62,30,2,0,7,19
2677,2007.95,3,38,42,3,1,4,34
2678,6012.75,49,88,45,3,0,12,26
2679,2513.25,8,31,47,1,0,3,37
2680,3381.95,29,29,35,1,1,3,26
2681,4907.2,47,74,47,2,1,10,36
2682,2863.45,16,49,38,1,1,5,29
2683,4248.95,42,26,36,3,1,4,30
2684,4963.7,41,83,40,4,1,13,21
2685,5460.5,42,82,42,2,0,10,29
2686,2519.5,6,70,38,2,0,10,27
2687,3701.7,29,65,30,2,1,9,19
2688,2491.95,4,70,37,1,1,11,22
2689,3242.75,36,26,30,3,0,3,20
2690,3483,14,60,40,2,0,8,26
2691,4639,25,99,35,4,0,9,20
2692,5221.7,49,58,34,2,1,6,27
2693,4481.7,33,76,38,4,1,10,27
2694,3790.5,23,80,40,2,0,12,21
2695,4390.7,29,92,38,2,1,9,27
2696,3478.25,3,97,49,3,0,9,33
2697,3920.25,28,59,47,3,0,6,35
2698,3546.2,27,44,36,4,1,4,26
2699,4885.25,38,65,47,3,0,6,39
2700,4789.7,39,88,38,4,1,11,21
2701,5538.25,43,88,47,1,0,14,27
2702,5126.95,40,95,39,3,1,9,24
2703,4576.45,34,68,32,3,1,9,21
2704,2355.45,1,47,38,1,1,5,29
2705,3869.25,35,28,36,1,0,4,25
2706,3831,44,30,37,4,0,4,26
2707,3727.25,22,54,43,1,0,8,31
2708,2734.2,17,44,39,2,1,6,32
2709,3619.2,30,42,48,2,1,7,36
2710,4690.95,33,83,45,3,1,10,32
2711,3293.45,3,90,31,1,1,12,15
2712,4884.25,43,91,31,3,0,14,11
2713,3912.5,29,73,37,2,0,9,27
2714,2857.5,25,39,36,2,0,4,25
2715,2089.75,4,29,47,1,0,3,40
2716,4399.25,40,43,37,1,0,4,31
2717,5385,46,79,43,4,0,8,30
2718,3789.7,29,72,41,4,1,7,27
2719,2322.2,12,22,30,2,1,3,20
2720,3836.5,43,44,31,2,0,5,25
2721,3738.5,13,86,40,2,0,9,27
2722,3298.7,12,56,45,4,1,6,37
2723,4638.5,34,60,46,2,0,6,37
2724,3910.2,23,92,48,4,1,12,34
2725,3106.45,25,54,34,1,1,6,23
2726,3421.95,14,68,49,1,1,9,34
2727,3368.25,29,48,31,3,0,5,23
2728,3802.7,31,32,46,4,1,3,41
2729,5202.2,47,89,34,4,1,12,20
2730,2348.75,3,59,35,3,0,6,24
2731,3893.25,27,84,38,1,0,10,27
2732,4999.7,44,68,32,2,1,8,21
2733,3403.5,15,83,49,2,0,11,37
2734,3213.5,17,71,30,2,0,11,17
2735,5424.75,51,68,47,3,0,9,32
2736,2687.45,6,26,38,3,1,4,29
2737,2005.95,6,24,34,3,1,4,24
2738,5005.7,40,84,47,4,1,13,31
2739,4262.95,46,38,35,3,1,4,26
2740,3538.2,22,51,33,2,1,8,18
2741,2598.95,6,77,44,1,1,11,32
2742,2865.75,10,27,42,1,0,4,34
2743,3415,8,82,32,4,0,11,14
2744,3601.25,15,93,38,3,0,12,21
2745,3282.2,24,28,34,4,1,3,28
2746,3865.25,37,35,42,1,0,5,35
2747,5073.75,49,64,48,3,0,10,36
2748,2479.95,3,29,35,1,1,3,26
2749,4633.95,45,38,48,1,1,6,40
2750,3677.2,10,94,32,2,1,10,18
2751,2102.25,3,35,49,3,0,3,43
2752,2666.7,10,52,46,4,1,8,31
2753,3162.2,9,54,37,2,1,6,30
2754,5277.95,46,89,41,1,1,12,22
2755,4582.5,45,52,37,4,0,5,27
2756,3564.75,29,47,43,1,0,5,34
2757,4920.7,39,63,40,4,1,8,31
2758,2388.25,4,56,34,3,0,8,21
2759,4180.75,30,70,42,3,0,7,34
2760,2670,3,60,48,4,0,9,32
2761,2557.7,10,50,32,4,1,7,21
2762,3308.75,20,53,49,1,0,6,42
2763,4258.45,41,30,41,1,1,4,31
2764,3190.7,10,52,39,2,1,8,25
2765,3717.95,35,35,41,3,1,5,34
2766,3277,17,64,33,2,0,8,20
2767,5290.2,38,87,49,4,1,10,38
2768,3008.25,24,22,40,1,0,3,31
2769,3660.2,35,30,38,4,1,3,28
2770,4163.2,30,52,39,2,1,5,28
2771,2930.45,19,36,33,3,1,5,25
2772,3584.25,26,28,46,3,0,3,39
2773,4465.7,44,28,37,2,1,3,33
2774,2865.25,4,51,43,1,0,8,31
2775,2446.75,13,23,32,3,0,2,28
2776,2633,10,27,49,4,0,4,44
2777,4980,38,70,39,2,0,10,24
2778,4322,31,85,39,2,0,11,24
2779,3204,26,48,46,4,0,4,36
2780,3892.2,40,20,37,4,1,2,28
2781,3581.75,31,20,41,3,0,2,36
2782,4284.2,43,54,31,4,1,9,20
2783,3762.2,16,71,47,2,1,12,34
2784,2741.5,5,49,38,2,0,5,27
2785,4677.45,47,66,46,1,1,6,33
2786,3802.2,33,29,34,4,1,4,26
2787,4479.7,50,49,46,4,1,5,35
2788,1668.2,2,28,36,2,1,3,30
2789,2710.75,10,56,43,1,0,7,34
2790,4491.75,46,55,44,1,0,8,32
2791,4330.45,40,77,32,3,1,11,15
2792,2550.75,2,60,46,3,0,10,34
2793,3838.2,33,57,41,4,1,6,34
2794,5181.5,44,83,46,2,0,9,35
2795,4683.45,24,96,38,3,1,11,25
2796,2368.5,6,41,42,4,0,4,37
2797,2875.25,13,74,36,3,0,12,17
2798,3067.95,26,40,45,3,1,5,36
2799,4476.5,33,96,31,4,0,15,15
2800,4829,38,88,48,4,0,13,34
2801,3596.75,21,47,33,3,0,6,20
2802,2451.5,7,43,46,2,0,5,39
2803,4575.75,30,79,42,3,0,11,28
2804,4579.75,45,35,48,1,0,4,42
2805,3909.5,17,99,47,2,0,17,29
2806,5577.45,45,98,47,1,1,17,23
2807,2582.95,5,65,32,1,1,11,18
2808,2450.25,4,32,34,1,0,4,23
2809,4915.7,36,76,49,2,1,12,35
2810,3724.95,19,69,42,3,1,10,28
2811,3800.95,32,64,40,3,1,6,30
2812,4411.45,45,32,37,3,1,3,27
2813,3125.5,21,26,45,2,0,2,39
2814,3172.95,34,20,45,3,1,2,42
2815,3746.5,13,80,39,4,0,10,25
2816,3201.75,19,38,47,3,0,5,38
2817,5208,49,58,30,4,0,8,20
2818,2345.5,5,48,36,4,0,5,27
2819,3983.95,42,44,35,1,1,5,24
2820,2564.45,8,46,37,3,1,7,23
2821,5015,44,86,49,2,0,12,30
2822,3860.95,27,77,36,1,1,12,22
2823,3800.95,30,66,49,3,1,8,34
2824,3221.25,17,73,41,3,0,7,27
2825,3639.25,38,28,47,3,0,3,41
2826,3872.7,27,63,41,2,1,6,31
2827,2097.25,5,41,38,3,0,5,31
2828,4057.25,39,67,35,1,0,10,23
2829,4818.95,49,43,36,1,1,7,24
2830,4307,33,58,40,4,0,7,28
2831,2951.95,14,45,39,3,1,4,28
2832,4955.95,43,94,39,1,1,10,26
2833,4133,36,37,45,4,0,5,38
2834,3940.7,46,30,39,4,1,3,35
2835,4317.95,23,74,49,1,1,11,32
2836,4761.95,37,54,42,1,1,8,32
2837,4825.25,40,86,43,3,0,13,23
2838,3431.2,10,89,41,2,1,12,26
2839,2707.25,3,72,36,3,0,10,23
2840,2335.7,16,40,31,2,1,5,19
2841,3341.75,18,34,43,3,0,6,36
2842,2938.2,6,66,39,4,1,6,30
2843,2606.5,5,57,32,4,0,8,19
2844,4811.75,42,70,48,3,0,10,32
2845,4612,39,76,47,4,0,12,30
2846,3754.95,33,45,34,1,1,6,22
2847,4179.5,25,89,30,4,0,11,17
2848,4027.5,26,58,42,4,0,6,35
2849,4197.5,25,93,32,4,0,16,9
2850,4485.95,39,84,31,3,1,14,14
2851,5409.7,49,76,42,2,1,11,29
2852,3786.5,28,34,46,2,0,4,37
2853,3547.95,38,23,32,1,1,3,28
2854,5441,43,93,37,2,0,11,24
2855,2756,6,84,47,2,0,8,32
2856,3293.95,22,42,49,3,1,7,36
2857,4035.25,34,51,46,3,0,6,33
2858,4993.25,47,38,45,1,0,4,35
2859,5925.95,47,93,43,3,1,12,24
2860,4615.5,25,91,39,2,0,16,17
2861,3939.25,42,37,30,3,0,5,19
2862,4607.2,43,40,43,4,1,4,32
2863,1651.2,7,22,47,2,1,2,42
2864,3076.5,13,48,37,4,0,6,29
2865,3452.25,27,51,48,3,0,6,37
2866,4474.45,36,75,42,3,1,9,29
2867,4300.95,35,54,44,1,1,7,34
2868,3309.75,4,91,40,3,0,11,22
2869,5471.75,41,93,39,3,0,13,22
2870,3717.5,15,62,41,2,0,7,27
2871,5594.45,52,85,37,1,1,11,25
2872,3182.75,21,40,46,1,0,5,40
2873,3494,24,60,43,4,0,10,30
2874,4995.75,43,75,45,1,0,8,34
2875,2723.75,1,47,41,3,0,7,32
2876,3881.25,32,50,39,3,0,5,31
2877,4473.45,33,88,36,3,1,11,23
2878,4450.75,39,52,40,3,0,5,32
2879,4510.7,33,99,43,4,1,12,27
2880,5415.5,51,58,31,4,0,8,21
2881,4341.45,28,73,31,1,1,12,13
2882,3242.5,6,91,47,4,0,13,27
2883,4889.2,42,86,36,4,1,11,18
2884,3050.95,7,94,42,1,1,16,22
2885,3619.5,28,68,31,2,0,7,23
2886,3096.5,32,26,33,2,0,3,29
2887,4198.5,47,36,37,4,0,5,29
2888,5698.95,46,92,41,1,1,14,24
2889,3604.7,5,91,40,2,1,14,25
2890,3607.7,15,98,44,4,1,10,29
2891,2681.25,15,59,32,3,0,7,19
2892,2973.25,6,71,46,1,0,12,31
2893,4176.7,30,56,41,2,1,10,27
2894,2965.95,19,52,44,1,1,7,36
2895,4968.5,47,56,34,2,0,9,23
2896,4482,33,45,40,4,0,7,28
2897,4164,36,71,49,2,0,7,40
2898,3105.5,29,32,49,2,0,5,39
2899,2826.5,13,49,42,4,0,8,29
2900,4749.2,31,80,46,4,1,8,34
2901,4464.45,32,81,38,3,1,13,23
2902,4475.45,49,58,30,3,1,10,15
2903,4272.2,44,40,44,2,1,6,36
2904,3767.45,21,57,39,1,1,8,25
2905,4249,50,21,47,4,0,2,38
2906,5782,42,94,39,4,0,16,22
2907,5045.25,41,78,37,3,0,10,25
2908,3140.2,16,68,31,4,1,8,22
2909,4826.2,48,64,35,4,1,6,24
2910,4322,34,40,48,2,0,5,40
2911,4579.45,24,96,48,3,1,14,27
2912,3946.75,38,39,49,1,0,6,40
2913,1901.2,3,44,37,4,1,4,32
2914,4734.5,41,76,43,4,0,10,29
2915,4734.7,48,69,46,2,1,8,31
2916,5864.75,44,92,46,3,0,15,24
2917,4527.7,46,27,34,4,1,3,25
2918,2055.95,4,25,39,3,1,3,34
2919,4386.75,28,62,43,3,0,7,32
2920,5588.7,51,98,30,2,1,11,13
2921,3397.5,8,99,44,2,0,16,23
2922,3501.7,27,48,47,2,1,6,37
2923,4951,35,93,44,4,0,11,28
2924,4560.45,42,57,40,3,1,5,33
2925,4401.95,31,89,30,3,1,11,12
2926,3079.7,14,83,39,2,1,11,23
2927,5452.5,46,66,44,2,0,11,27
2928,3822.2,30,57,38,2,1,6,28
2929,2212,10,37,37,4,0,4,28
2930,1737.7,3,32,36,2,1,5,29
2931,2351.5,10,20,42,4,0,2,35
2932,4130.25,35,77,30,1,0,8,21
2933,3456.7,15,69,37,2,1,9,25
2934,2757.7,16,28,33,2,1,4,25
2935,2564.2,9,68,43,2,1,7,32
2936,2941,24,28,31,2,0,4,26
2937,4054.5,31,88,43,4,0,9,29
2938,5041.25,41,97,49,1,0,9,37
2939,3313,18,30,43,4,0,5,32
2940,3592.25,44,26,36,1,0,2,27
2941,5017.5,39,89,38,4,0,14,23
2942,5399,46,79,31,2,0,10,18
2943,2944.5,24,41,44,4,0,6,37
2944,4218.45,24,71,43,3,1,11,31
2945,3797,9,97,41,2,0,16,24
2946,2399.75,6,35,49,1,0,6,38
2947,3540.75,35,38,43,3,0,4,38
2948,2657.7,13,40,38,4,1,5,31
2949,4501.45,46,70,45,1,1,9,35
2950,3231.7,18,67,33,4,1,11,21
2951,2477.7,3,33,44,2,1,3,39
2952,4026.95,37,31,39,3,1,4,34
2953,2451.5,12,34,46,4,0,5,39
2954,3988.45,41,23,31,1,1,2,25
2955,5240,47,91,39,4,0,10,24
2956,3281.75,18,79,38,1,0,12,20
2957,3996.95,32,44,33,1,1,5,24
2958,4443.25,24,94,35,3,0,10,19
2959,4153.2,34,37,37,4,1,4,28
2960,3978.2,30,60,32,4,1,9,22
2961,2685.25,2,74,39,3,0,7,25
2962,2874.7,8,52,43,2,1,8,29
2963,5315,40,82,44,4,0,10,30
2964,4102.75,44,33,34,3,0,3,28
2965,3928.95,21,92,33,3,1,14,12
2966,4061.5,43,27,47,2,0,4,39
2967,3822,30,39,46,2,0,6,34
2968,3581.5,21,87,39,2,0,11,27
2969,3715.45,21,87,40,1,1,12,21
2970,3278.95,13,78,36,3,1,11,22
2971,3315.95,30,21,36,1,1,2,30
2972,2778.2,5,44,36,2,1,4,30
2973,4969.2,49,48,30,4,1,5,22
2974,2795.45,20,21,36,1,1,2,27
2975,3300.25,15,57,32,3,0,8,23
2976,2584.25,12,46,39,1,0,8,29
2977,3761.75,26,67,31,1,0,9,20
2978,5413.7,45,83,34,2,1,8,19
2979,3769.75,32,44,34,1,0,5,26
2980,2515.95,7,38,48,3,1,6,38
2981,4100.75,37,74,33,1,0,8,22
2982,3054.2,3,92,36,4,1,14,18
2983,4660.5,51,64,34,4,0,6,25
2984,2757.2,20,48,30,4,1,6,18
2985,1880.45,2,40,42,3,1,4,35
2986,3462.45,26,51,36,3,1,7,27
2987,3033.2,16,60,38,2,1,10,22
2988,4847.95,33,99,42,3,1,15,26
2989,2958.7,24,27,41,2,1,3,33
2990,2991.7,13,72,49,2,1,9,35
2991,2804.5,2,67,48,4,0,8,37
2992,2609.25,6,66,43,3,0,7,31
2993,3632.75,8,97,41,1,0,15,24
2994,4991.45,49,79,36,3,1,8,27
2995,4883.2,34,88,49,2,1,9,36
2996,4401.5,38,28,42,4,0,4,35
2997,2080,11,27,30,4,0,3,24
2998,4081.5,23,77,40,4,0,9,29
2999,4658,48,83,30,2,0,13,14
3000,4238.2,17,99,44,4,1,12,30
3001,3541,3,78,49,2,0,12,30
3002,5268,43,98,44,2,0,16,24
3003,1638.5,2,32,49,2,0,4,41
3004,3445.2,27,59,31,4,1,6,18
3005,5390.5,45,93,46,4,0,10,33
3006,1898.2,1,23,37,2,1,4,32
3007,1937.25,3,33,34,3,0,3,29
3008,3859.95,9,98,33,3,1,16,16
3009,4977.75,40,92,33,3,0,10,18
3010,4674.95,39,87,35,1,1,14,18
3011,3353.75,18,57,43,3,0,10,30
3012,3473.45,14,54,34,3,1,8,19
3013,3589,13,82,33,2,0,8,24
3014,5619.5,47,99,40,4,0,10,25
3015,4060.7,49,35,35,4,1,3,29
3016,4080,40,28,46,2,0,4,40
3017,4733.5,47,31,36,2,0,3,31
3018,4923.5,46,52,36,2,0,8,23
3019,3947.25,42,47,32,1,0,6,23
3020,3043.5,18,32,47,2,0,3,41
3021,2052.75,2,28,46,1,0,3,42
3022,4887.45,34,87,36,3,1,14,19
3023,4538.5,45,65,37,4,0,8,23
3024,4015,31,80,42,2,0,14,26
3025,3283,11,63,36,2,0,7,28
3026,5168.75,41,79,38,1,0,8,28
3027,2520.25,1,44,36,1,0,7,27
3028,3033.2,32,29,33,4,1,4,28
3029,3001.25,7,61,37,3,0,10,25
3030,3814,39,27,30,4,0,4,20
3031,5497,42,90,49,4,0,15,32
3032,3759.5,17,46,49,4,0,7,35
3033,3322.2,14,82,36,2,1,11,20
3034,3387.5,35,35,42,2,0,4,31
3035,3774.25,27,40,43,1,0,4,35
3036,3515,19,48,46,2,0,7,32
3037,4106.5,34,28,44,4,0,3,37
3038,4001.75,25,91,48,1,0,11,30
3039,3292.2,7,83,39,4,1,9,28
3040,4795.95,46,77,33,1,1,13,16
3041,3713.95,16,99,37,1,1,16,20
3042,2624.25,3,51,30,3,0,6,21
3043,2484.25,4,53,48,3,0,8,37
3044,3477.95,32,44,41,1,1,4,30
3045,5734.25,49,81,37,3,0,12,23
3046,3410,13,67,37,4,0,7,26
3047,3015,16,42,49,4,0,6,36
3048,4658,35,83,40,4,0,9,24
3049,3265.5,4,87,40,2,0,13,23
3050,4375.95,50,35,30,1,1,4,24
3051,3324.2,9,59,48,4,1,9,32
3052,3839.25,18,91,35,1,0,12,17
3053,5141.7,50,92,31,4,1,11,15
3054,2166.7,9,25,40,2,1,3,33
3055,2922.2,18,43,40,4,1,6,32
3056,2824,14,32,35,2,0,3,26
3057,2506.45,11,34,46,3,1,5,35
3058,2719.45,2,91,30,3,1,10,15
3059,2851.45,3,55,48,3,1,5,37
3060,4576.2,41,78,42,2,1,8,30
3061,2525.2,5,66,36,2,1,6,24
3062,3036,19,20,49,2,0,2,46
3063,3129,15,48,35,4,0,7,26
3064,5073.75,34,92,47,3,0,10,34
3065,3912.25,34,30,31,3,0,4,25
3066,4496.75,48,64,36,3,0,8,24
3067,4367.95,35,47,35,3,1,6,22
3068,3734.75,31,53,45,1,0,8,34
3069,1969.2,2,42,46,4,1,7,34
3070,4735.7,38,61,40,4,1,7,29
3071,3575.2,22,72,36,2,1,7,24
3072,4331,36,31,46,2,0,4,36
3073,4594.5,45,62,37,2,0,7,25
3074,4389.45,48,30,44,1,1,4,37
3075,3332.2,13,76,49,2,1,8,36
3076,5319.25,47,96,36,1,0,9,25
3077,5091.95,45,66,35,3,1,10,24
3078,5034.75,47,83,39,1,0,10,24
3079,3290.75,37,21,30,3,0,3,26
3080,5244.5,48,72,39,4,0,11,27
3081,4550.2,35,94,34,2,1,13,16
3082,3067,22,23,33,2,0,2,24
3083,2769.75,19,20,45,1,0,2,42
3084,4672.5,49,59,34,2,0,7,23
3085,3993,30,33,48,4,0,5,40
3086,2990.95,23,30,31,3,1,3,22
3087,5177.75,40,94,35,3,0,14,14
3088,3536.45,6,99,49,3,1,10,37
3089,4362.5,47,27,39,2,0,4,29
3090,4545.25,46,42,43,1,0,6,33
3091,3265.95,29,54,35,1,1,6,24
3092,2775,5,49,41,2,0,6,30
3093,3967.45,24,88,44,1,1,12,27
3094,2340.25,4,65,36,3,0,7,27
3095,4087.45,50,20,39,1,1,2,31
3096,4575,35,51,41,4,0,6,28
3097,4718.7,41,57,32,2,1,6,25
3098,3474.45,23,67,32,1,1,6,25
3099,2537.75,10,38,38,3,0,5,28
3100,3586.5,27,48,33,2,0,7,21
3101,4413.7,34,90,44,2,1,13,25
3102,3135.95,14,34,46,3,1,5,36
3103,3963.7,47,34,42,2,1,4,33
3104,4987,41,66,49,2,0,11,34
3105,4330.45,35,56,34,3,1,7,25
3106,2171.45,2,35,30,3,1,4,19
3107,2848.75,25,32,37,1,0,4,28
3108,2751.75,21,37,48,1,0,5,36
3109,3307,18,80,41,4,0,9,26
3110,4301.5,30,76,49,4,0,9,37
3111,3353.5,21,38,39,2,0,4,33
3112,4777.95,36,85,48,1,1,10,36
3113,2470.7,9,35,37,2,1,6,29
3114,4033.25,23,84,49,1,0,10,33
3115,3876.7,16,82,45,2,1,9,29
3116,3132.45,10,93,34,3,1,13,19
3117,4044.25,31,53,39,1,0,5,29
3118,4142.75,43,28,39,3,0,3,32
3119,3806,18,59,36,2,0,9,20
3120,4431.75,31,78,47,3,0,9,32
3121,3532,36,29,46,2,0,3,36
3122,4407.7,33,76,38,4,1,10,27
3123,2596.2,11,44,45,2,1,6,38
3124,3255.95,13,42,39,1,1,5,30
3125,4787.95,35,73,43,1,1,9,32
3126,5050.2,44,95,45,2,1,16,22
3127,4492.25,40,31,45,3,0,3,37
3128,2267.2,17,21,30,4,1,3,22
3129,4811,39,88,45,4,0,14,26
3130,3221.45,17,52,45,1,1,7,31
3131,2417.95,7,40,48,1,1,5,38
3132,3627.75,40,37,46,3,0,4,40
3133,4398.7,39,60,40,4,1,7,31
3134,5384.25,43,83,34,1,0,12,17
3135,3106.25,29,25,36,1,0,3,27
3136,3609,23,96,34,2,0,9,22
3137,4484.45,26,91,35,1,1,11,23
3138,2822.95,14,35,37,3,1,4,30
3139,4711.95,48,23,41,3,1,3,34
3140,4022,28,51,46,4,0,7,38
3141,4974,42,84,31,4,0,11,16
3142,5217,45,96,41,2,0,15,20
3143,4654.75,34,95,35,1,0,10,24
3144,3401.75,18,58,37,3,0,9,26
3145,5197.2,34,96,42,4,1,12,24
3146,4625.5,41,70,32,4,0,7,21
3147,3441.2,14,59,37,2,1,9,24
3148,5111.7,43,93,38,2,1,12,19
3149,4232,29,66,44,4,0,9,32
3150,4247.75,48,45,30,1,0,5,18
3151,5186,48,92,31,2,0,14,14
3152,3623.45,19,42,45,1,1,6,33
3153,5801.2,48,85,48,2,1,11,34
3154,2995.45,8,48,39,1,1,4,33
3155,4102.75,40,48,37,1,0,5,28
3156,6027.7,46,97,42,2,1,16,21
3157,3615.2,19,95,35,4,1,15,18
3158,2342.2,12,28,43,2,1,4,34
3159,3794.5,19,72,35,4,0,9,23
3160,3262.7,29,27,36,4,1,4,25
3161,4375.75,27,71,44,3,0,8,34
3162,2166.2,4,23,48,2,1,3,40
3163,5265.95,48,59,35,3,1,6,28
3164,4380,26,98,47,2,0,15,30
3165,4634.7,36,78,49,4,1,10,33
